length,highway,geometry
6443.278389208368,secondary,"LINESTRING (73.0566218 33.7510031, 73.0566269 33.7509711, 73.0566265 33.7509316, 73.056554 33.7505871, 73.0565515 33.7505305, 73.0565661 33.7504477, 73.0566025 33.7503749, 73.0566784 33.7502685, 73.0568586 33.7501258, 73.0570475 33.750033, 73.0570646 33.7499117, 73.0569874 33.7497903, 73.0570131 33.7496405, 73.0570904 33.7495548, 73.0572106 33.7494835, 73.0574337 33.7494478, 73.0575539 33.7494192, 73.0576225 33.7493621, 73.0576054 33.7492551, 73.0575281 33.7491124, 73.0573994 33.7488626, 73.0573994 33.7486842, 73.0574259 33.7485653, 73.0574509 33.748413, 73.0574337 33.7482488, 73.0573479 33.7480419, 73.0573565 33.7478563, 73.0573393 33.7477136, 73.0573393 33.7476422, 73.0573136 33.7475708, 73.0572449 33.7474852, 73.0571676 33.7473995, 73.0570732 33.7473068, 73.0569531 33.7472283, 73.0568672 33.747164, 73.0567986 33.7471069, 73.0567772 33.747077, 73.0567772 33.7470555, 73.0567858 33.7470413, 73.0568243 33.7470284, 73.0569531 33.7470641, 73.0570904 33.7471498, 73.0572706 33.7472425, 73.057408 33.747321, 73.0575539 33.7473924, 73.0576998 33.7474281, 73.05782 33.7474852, 73.0578886 33.747578, 73.0579058 33.7476493, 73.0579487 33.7476993, 73.0580517 33.7477564, 73.0581719 33.7477635, 73.0583092 33.7477564, 73.0583779 33.747735, 73.0584294 33.7476922, 73.0584379 33.7476422, 73.0584122 33.7475922, 73.0583521 33.7475637, 73.0582663 33.7475423, 73.0581719 33.7475209, 73.0581032 33.7474923, 73.0580517 33.7474281, 73.0580088 33.7473425, 73.0579487 33.7472711, 73.0578886 33.7472283, 73.0577942 33.7471783, 73.0576998 33.7471141, 73.0576311 33.7470427, 73.0575882 33.7469785, 73.0575882 33.7469357, 73.057614 33.7468857, 73.0576912 33.7469, 73.0578371 33.7469785, 73.0579422 33.7470569, 73.0582148 33.7471997, 73.0584465 33.7472639, 73.0586096 33.7472639, 73.0588671 33.747214, 73.0592276 33.7471355, 73.0597511 33.7470142, 73.0601374 33.7469428, 73.060515 33.7468857, 73.060824 33.7467786, 73.0609614 33.7467287, 73.0610129 33.746693, 73.0610644 33.746643, 73.06103 33.7466002, 73.0609356 33.7465931, 73.0608613 33.7466137, 73.0607468 33.7466645, 73.0606215 33.7466951, 73.060412 33.7467215, 73.0602232 33.7467144, 73.0597426 33.7466787, 73.059425 33.7466787, 73.0591417 33.7466787, 73.0588854 33.7465853, 73.0585753 33.746379, 73.0583435 33.746172, 73.0582062 33.7461078, 73.0580174 33.7461078, 73.0578543 33.7460721, 73.0577513 33.7459865, 73.0576413 33.7458413, 73.0576225 33.7455939, 73.057614 33.7454512, 73.0575453 33.7452371, 73.0574251 33.7451229, 73.0572449 33.7450372, 73.0570732 33.7449873, 73.0569273 33.7449873, 73.0568241 33.7449509, 73.0567728 33.7448874, 73.0568072 33.7448303, 73.0569016 33.7448089, 73.0570646 33.7447946, 73.0572706 33.7448445, 73.057468 33.7449016, 73.0576569 33.7450158, 73.0578114 33.7451514, 73.0579144 33.7452513, 73.057983 33.7453156, 73.0580603 33.7453513, 73.0581719 33.7453513, 73.058304 33.7453168, 73.0584036 33.7453227, 73.058498 33.7453513, 73.0586212 33.7454062, 73.0587813 33.7455226, 73.0588843 33.7455725, 73.0590302 33.7456082, 73.0591246 33.7456082, 73.0591976 33.7456068, 73.0592319 33.7455782, 73.0592491 33.7455283, 73.0592362 33.7454726, 73.0591761 33.7454155, 73.0589872 33.7453513, 73.0588328 33.7452942, 73.0587727 33.7452513, 73.0586525 33.74513, 73.0585753 33.7450444, 73.0584379 33.7449587, 73.0582663 33.7448517, 73.058086 33.7447518, 73.0579916 33.7446875, 73.0578886 33.7446233, 73.0577856 33.7445376, 73.0576953 33.7444506, 73.0576826 33.7443735, 73.0577226 33.7442475, 73.0577856 33.7441522, 73.0578886 33.7440737, 73.0580406 33.7440251, 73.0583153 33.7439109, 73.0586929 33.7437753, 73.0588818 33.7437182, 73.0590362 33.7436897, 73.0591903 33.7436702, 73.0593109 33.7436968, 73.0594311 33.7436968, 73.059474 33.743654, 73.0594826 33.7435898, 73.0594568 33.7435255, 73.0594053 33.7434328, 73.0593281 33.7433471, 73.0592508 33.7432757, 73.0591822 33.7432258, 73.0590877 33.7432044, 73.0589586 33.7432027, 73.0588474 33.7432186, 73.0580063 33.743447, 73.0579001 33.7434606, 73.0577831 33.7434756, 73.0576029 33.7435255, 73.0574484 33.7435898, 73.0572424 33.7436826, 73.0571394 33.7436897, 73.0570278 33.7436683, 73.0568905 33.7436183, 73.0567617 33.7435184, 73.05653 33.7432971, 73.0563437 33.7431174, 73.0560347 33.7428747, 73.05576 33.7425892, 73.0547669 33.7415479, 73.0545985 33.7413906, 73.054397 33.7411657, 73.0541628 33.7409004, 73.0540308 33.7407511, 73.0539928 33.7407157, 73.0539308 33.7406534, 73.0538483 33.7405883, 73.0537973 33.7405505, 73.0537546 33.7405269, 73.0537082 33.740514, 73.0536474 33.7405058, 73.0535875 33.7405108, 73.0535285 33.7405326, 73.0534676 33.7405621, 73.0534282 33.740591, 73.0533627 33.740644, 73.0532858 33.7407103, 73.0532355 33.7407351, 73.053175 33.7407474, 73.0531042 33.7407519, 73.0530297 33.7407418, 73.0528368 33.740705, 73.0526434 33.7406634, 73.0524959 33.7406378, 73.0523859 33.7406132, 73.0522747 33.7405808, 73.0522126 33.7405687, 73.0521524 33.7405653, 73.0521 33.7405673, 73.0520506 33.7405755, 73.0520109 33.7405877, 73.0519507 33.740617, 73.0518381 33.7407028, 73.0516829 33.740828, 73.0515168 33.7409693, 73.0514593 33.7410095, 73.0513999 33.7410423, 73.0513497 33.7410583, 73.05125 33.7410872, 73.051132 33.7411239, 73.0509749 33.7411652, 73.0508402 33.741207, 73.0507611 33.741235, 73.0507037 33.7412553, 73.050603 33.7413145, 73.0505404 33.7413529, 73.0504291 33.7414255, 73.0503006 33.7415151, 73.050181 33.741599, 73.0500325 33.7416918, 73.0498805 33.7417908, 73.0498014 33.741855, 73.0497373 33.7419156, 73.0496832 33.7419918, 73.0496505 33.7420685, 73.0496189 33.7421198, 73.0495577 33.7421635, 73.0494784 33.7421999, 73.0493434 33.7422458, 73.0492405 33.7422709, 73.0491213 33.7422847, 73.0490174 33.7423052, 73.0489452 33.7423284, 73.0488452 33.7423743, 73.0487028 33.7424367, 73.0486018 33.7424811, 73.048457 33.7425266, 73.0483377 33.7425687, 73.0482452 33.7426197, 73.0481805 33.7426795, 73.0481314 33.7427517, 73.0481093 33.7428273, 73.0480976 33.742922, 73.0480795 33.7430369, 73.0480577 33.7431232, 73.0480267 33.7432091, 73.0480018 33.7432852, 73.0479818 33.743364, 73.0479445 33.7435288, 73.0479259 33.7436076, 73.047913 33.7436879, 73.0479058 33.7437624, 73.0478757 33.7438484, 73.0478384 33.7439201, 73.0477825 33.7439903, 73.0476708 33.7441035, 73.0476163 33.7441494, 73.0475604 33.7441995, 73.0475274 33.7442511, 73.0475074 33.7443013, 73.0475088 33.7443457, 73.0475145 33.7443944, 73.0475461 33.744508, 73.0475762 33.7445578, 73.0475991 33.7446309, 73.0476319 33.744715, 73.0476577 33.7448007, 73.0476834 33.7449791, 73.047692 33.7450576, 73.0477092 33.7452003, 73.0477263 33.7452717, 73.0477349 33.7453431, 73.0477521 33.7454216, 73.0477778 33.7454929, 73.0477864 33.74555, 73.047795 33.7456214, 73.0478207 33.7456999, 73.0478637 33.7457998, 73.0478637 33.7458926, 73.0478557 33.7459179, 73.0478379 33.7459426, 73.0477864 33.7459568, 73.0477574 33.7459524, 73.0477349 33.7459426, 73.0477037 33.7459151, 73.0476679 33.7458405, 73.0476536 33.7457947, 73.0476405 33.7457142, 73.0476263 33.7456299, 73.0476091 33.7455783, 73.0475948 33.7455181, 73.0475704 33.7454378, 73.0475489 33.7453676, 73.0475174 33.7452916, 73.0474572 33.745134, 73.0474088 33.7450719, 73.0473573 33.7449934, 73.0473143 33.7449149, 73.0472371 33.7448292, 73.0471341 33.7446936, 73.047074 33.7446222, 73.0470139 33.7445509, 73.046971 33.7444866, 73.0469453 33.7443939, 73.0469642 33.7443314, 73.0470058 33.7442096, 73.047033 33.7441451, 73.047076 33.7440748, 73.0471104 33.7440118, 73.0471433 33.7439459, 73.0471964 33.743804, 73.0472093 33.7437352, 73.0472207 33.7436578, 73.0472351 33.7434958, 73.0472351 33.7434055, 73.0472336 33.7433167, 73.0472265 33.7432235, 73.0472207 33.7431304, 73.0472021 33.7430458, 73.0471792 33.7429584, 73.0471003 33.7428093, 73.0470301 33.742742, 73.0469656 33.7426904, 73.0469169 33.7426316, 73.0468768 33.7425686, 73.0468524 33.7424281, 73.0468725 33.7423736, 73.0469112 33.7423106, 73.0470187 33.7422146, 73.0470874 33.7421773, 73.047162 33.7421429, 73.047248 33.7421071, 73.0474371 33.7420397, 73.0475274 33.7420154, 73.0476306 33.7419795, 73.0477295 33.7419423, 73.0478198 33.7419021, 73.0479044 33.7418534, 73.0480577 33.7417502, 73.0481251 33.7416958, 73.048181 33.7416399, 73.0482168 33.7415825, 73.0482498 33.7415094, 73.0482899 33.7413532, 73.0483071 33.7412787, 73.0483386 33.7411984, 73.0483802 33.7411182, 73.0484074 33.7410379, 73.0484475 33.7409505, 73.0484991 33.7408602, 73.048555 33.7407728, 73.0486697 33.7405936, 73.0487299 33.7405019, 73.0487901 33.7404159, 73.0488431 33.7403185, 73.0488875 33.7402239, 73.0489578 33.7400347, 73.0489921 33.7399444, 73.0490093 33.7398627, 73.049028 33.7397695, 73.0490265 33.7396778, 73.0490208 33.7395058, 73.0490079 33.7394284, 73.0489492 33.7392794, 73.0489291 33.7392063, 73.0489105 33.7391418, 73.0488875 33.7389899, 73.0488832 33.7389139, 73.0488804 33.7388351, 73.0488976 33.7387534, 73.0489047 33.7386846, 73.0489191 33.738613, 73.0489434 33.7385341, 73.0489972 33.7384221, 73.0490379 33.7383291, 73.0490867 33.7382564, 73.0491314 33.7381787, 73.0491903 33.7381077, 73.0492679 33.7380293, 73.0496355 33.7376462, 73.0497372 33.7375393, 73.0503083 33.7369278, 73.050475 33.7367418, 73.0506844 33.7365086, 73.0507718 33.7364291, 73.0508816 33.7363344, 73.0511641 33.7361519, 73.0515381 33.7359101, 73.0519162 33.7356515, 73.0521398 33.7355078, 73.0524061 33.7353117, 73.0527009 33.7350826, 73.0528203 33.7350002, 73.0529089 33.7349517, 73.0529956 33.7349134, 73.0531275 33.7348619, 73.0534103 33.7347759, 73.0536275 33.7347146, 73.0537695 33.734668, 73.0538678 33.7346355, 73.0539649 33.7346075, 73.0540287 33.7346043, 73.0540815 33.7346094, 73.054191 33.7346221, 73.0542633 33.7346242, 73.0543251 33.7346221, 73.0543904 33.7346124, 73.0544713 33.7345842, 73.0545314 33.7345573, 73.0546433 33.7344918, 73.0547324 33.7344382, 73.0548026 33.7343823, 73.0549407 33.7342451, 73.0550532 33.7341157, 73.0553873 33.733712, 73.0557317 33.7332631, 73.0558091 33.7331772, 73.0559122 33.7330465, 73.0559666 33.7329971, 73.0560267 33.7329501, 73.0561295 33.7328805, 73.056404 33.7327148, 73.056491 33.7326636, 73.0565608 33.7326135, 73.0566137 33.7325693, 73.0566613 33.7325231, 73.0569577 33.7322209, 73.0572359 33.7319646, 73.0573375 33.7318885, 73.0574331 33.7318378, 73.0575124 33.7318158, 73.0575998 33.7318243, 73.0577868 33.7319105, 73.058543 33.7321505, 73.0595152 33.7324841, 73.0603931 33.7327643)"
170.99009542723456,tertiary,"LINESTRING (73.0908129 33.710885, 73.0909778 33.71082, 73.0911503 33.7107346, 73.0912503 33.710666, 73.091332 33.7105935, 73.0914724 33.710456, 73.0916172 33.7102761, 73.0919815 33.7097411)"
80.02406598524927,tertiary,"LINESTRING (73.0908129 33.710885, 73.0904863 33.7110434, 73.0900644 33.7112459)"
197.06175111486633,residential,"LINESTRING (73.0908129 33.710885, 73.0916635 33.711364, 73.0921605 33.7116501, 73.0925942 33.7118552)"
215.60527875120306,residential,"LINESTRING (73.0099447 33.6974776, 73.0079676 33.696451)"
77.21553191963294,residential,"LINESTRING (73.0099447 33.6974776, 73.0094982 33.6980643)"
75.80230446233821,residential,"LINESTRING (73.0099447 33.6974776, 73.0103799 33.6969)"
202.12038296237853,residential,"LINESTRING (73.0099447 33.6974776, 73.0109112 33.6979795, 73.0117861 33.6984557)"
5480.210941547596,secondary,"LINESTRING (73.1104471 33.7841476, 73.1102883 33.784089, 73.1096102 33.7840034, 73.1089493 33.7838108, 73.1080824 33.7835112, 73.1069666 33.7830974, 73.1065117 33.7829547, 73.1059452 33.7826908, 73.1052242 33.7823626, 73.1046835 33.7821486, 73.1044045 33.7819728, 73.1041428 33.781692, 73.1037909 33.7813639, 73.1037136 33.781264, 73.1036361 33.7810783, 73.1034647 33.7809144, 73.1032845 33.7807932, 73.1030785 33.780679, 73.1027008 33.7805506, 73.102512 33.780465, 73.1024004 33.7802724, 73.1023555 33.7800009, 73.1021086 33.7796731, 73.1018594 33.7794521, 73.1015593 33.7790881, 73.1014048 33.7789026, 73.1012211 33.7788016, 73.1010786 33.7787528, 73.1009155 33.7787599, 73.1003233 33.7788027, 73.0992075 33.7788812, 73.0984007 33.7789383, 73.0981175 33.7789597, 73.0978171 33.7790168, 73.0975767 33.7791167, 73.0973278 33.7792023, 73.0971218 33.7792165, 73.0969587 33.7791595, 73.0967013 33.7789811, 73.0962635 33.7787671, 73.0958859 33.7785602, 73.0956112 33.7783248, 73.0955082 33.7781464, 73.0954954 33.7777526, 73.0954096 33.7773531, 73.0952723 33.777139, 73.095019 33.7769978, 73.0948387 33.7769764, 73.094607 33.7769907, 73.094195 33.7768979, 73.0935684 33.7767838, 73.0928646 33.7766839, 73.0925962 33.7766433, 73.0923926 33.7766125, 73.0918175 33.7765983, 73.091251 33.7764199, 73.0909506 33.7762915, 73.0907704 33.776213, 73.0906159 33.7760989, 73.0903374 33.7758377, 73.0891908 33.7749148, 73.0890022 33.7747719, 73.0887791 33.7746648, 73.0883671 33.7746292, 73.0880066 33.7745935, 73.0877405 33.7745578, 73.0873629 33.7745007, 73.0869681 33.7743795, 73.0866591 33.7743081, 73.0863157 33.7742653, 73.0853029 33.7743723, 73.0850197 33.7743581, 73.0847965 33.7742368, 73.0843931 33.7739657, 73.0842301 33.7738087, 73.0840756 33.7736731, 73.083861 33.7735661, 73.0836207 33.773509, 73.0833374 33.773509, 73.0831143 33.7735233, 73.0828396 33.7735732, 73.0826594 33.7736375, 73.0825564 33.773666, 73.0824362 33.7736731, 73.0822645 33.7736161, 73.0821186 33.7735376, 73.0819555 33.7734163, 73.081801 33.7732451, 73.0816551 33.7730952, 73.081402 33.7727513, 73.08099 33.7723589, 73.0806982 33.7722519, 73.0805437 33.772152, 73.0804407 33.7719522, 73.0802948 33.7717667, 73.0800373 33.7716811, 73.0796553 33.7716398, 73.0794708 33.7714956, 73.0793764 33.7712959, 73.0793077 33.7711246, 73.079179 33.7708178, 73.0789558 33.7705039, 73.0788271 33.7702613, 73.0788357 33.7700544, 73.0786297 33.769662, 73.0783979 33.7693195, 73.0781919 33.7690056, 73.0779602 33.7688129, 73.077737 33.7685917, 73.0774967 33.7682921, 73.0773336 33.7680851, 73.0772478 33.7679353, 73.0772049 33.7677284, 73.0771362 33.7675857, 73.0771243 33.7675756, 73.0770117 33.7674801, 73.0768829 33.7674016, 73.076737 33.7673302, 73.0765825 33.767266, 73.0763937 33.7671661, 73.0763508 33.7671376, 73.0762993 33.7671233, 73.0762049 33.7671305, 73.0761534 33.7671447, 73.0760504 33.7671875, 73.0759903 33.7672232, 73.0758787 33.767266, 73.0757757 33.7672946, 73.0756727 33.7673088, 73.0755955 33.767316, 73.0754753 33.7672874, 73.0752779 33.7672375, 73.0750376 33.7671447, 73.0747801 33.7670092, 73.0746256 33.7668736, 73.0743424 33.7666595, 73.0740076 33.7665026, 73.0737072 33.7663741, 73.0735098 33.7663599, 73.073321 33.7663884, 73.0731665 33.7663884, 73.073012 33.7663028, 73.0729363 33.766198, 73.0729262 33.7661173, 73.0729691 33.7660102, 73.0729691 33.7658747, 73.0728575 33.7657534, 73.0727202 33.7656249, 73.0725227 33.7654394, 73.0722481 33.7652539, 73.072085 33.7651683, 73.0719391 33.7650327, 73.0719648 33.7649328, 73.0720678 33.7647402, 73.0721537 33.7645546, 73.0721279 33.7642621, 73.0720421 33.7638268, 73.0719648 33.7634843, 73.0718104 33.7631561, 73.0716816 33.7629135, 73.0716129 33.7626923, 73.0714928 33.7625853, 73.0713726 33.7625068, 73.0711924 33.7624426, 73.0709263 33.7623783, 73.070684 33.7623153, 73.0704714 33.7622499, 73.0703083 33.7621429, 73.0700766 33.7619787, 73.0697504 33.761886, 73.069635 33.7617786, 73.0692698 33.7614935, 73.0688433 33.7612856, 73.0685799 33.7612691, 73.0683956 33.7611687, 73.0680756 33.7611119, 73.067782 33.7610693, 73.0674963 33.7609784, 73.0671535 33.7608682, 73.0669007 33.7607772, 73.0664768 33.7606409, 73.0663065 33.7605598, 73.0662555 33.7605319, 73.0662114 33.7605078, 73.0660694 33.760445, 73.0657599 33.7603536)"
1600.6045582210859,secondary,"LINESTRING (73.1104471 33.7841476, 73.1105972 33.7842031, 73.1107948 33.7844477, 73.1109151 33.7845655, 73.1110763 33.784662, 73.1112782 33.7847727, 73.111564 33.7849227, 73.111723 33.7849798, 73.1119293 33.7850602, 73.1121957 33.7852049, 73.1125803 33.7854566, 73.1132099 33.7858388, 73.1136138 33.7859924, 73.1138953 33.786087, 73.1143078 33.7862263, 73.1145291 33.7863103, 73.1146666 33.786471, 73.114701 33.7867585, 73.1148536 33.7868924, 73.1151651 33.7870103, 73.1154101 33.7870799, 73.1156937 33.7871531, 73.1159429 33.7872192, 73.116175 33.7872656, 73.1163812 33.7873246, 73.1165596 33.7874281, 73.116667 33.7875889, 73.1166971 33.7877478, 73.1167465 33.787896, 73.1168496 33.7880514, 73.1170043 33.7881889, 73.1171419 33.7882621, 73.117303 33.7882531, 73.1177413 33.7881406, 73.1179755 33.7880853, 73.1185105 33.7880192, 73.1186201 33.7880353, 73.1187619 33.7880996, 73.1189016 33.7881621, 73.1190155 33.7881656, 73.1191637 33.7881264, 73.1194259 33.7880424, 73.1195268 33.7880299, 73.1196128 33.788046, 73.1196923 33.7880853, 73.1197417 33.7881728, 73.1197825 33.7883406, 73.1198341 33.7884335, 73.1199286 33.7884996, 73.1200511 33.7885674, 73.12018 33.7886674, 73.1203283 33.7888549, 73.1204293 33.7890264, 73.1206098 33.7893639, 73.1206914 33.789546, 73.1207688 33.7896264, 73.120902 33.7896906, 73.121134 33.7898853, 73.1214241 33.7901085, 73.1214993 33.7902031, 73.1215229 33.7903281, 73.1214585 33.7904567, 73.1210696 33.7907531, 73.1209664 33.7908388, 73.1208805 33.7909799, 73.1208633 33.7911013, 73.1208354 33.7913513, 73.1206656 33.7915585, 73.1205281 33.791671, 73.1204035 33.7917388, 73.1200726 33.7918424, 73.1200248 33.7918707)"
1336.4109340244752,unclassified,"LINESTRING (73.1104471 33.7841476, 73.110854 33.7840653, 73.1114817 33.7841188, 73.1118823 33.7841219, 73.1120407 33.7840429, 73.1121008 33.7838364, 73.1119269 33.7835838, 73.1121339 33.7832457, 73.1122327 33.7831468, 73.1123592 33.7830898, 73.1124696 33.7830128, 73.1125438 33.7830086, 73.1126009 33.7829879, 73.1130481 33.7828258, 73.1130405 33.7827955, 73.1127244 33.7827728, 73.1124008 33.7827398, 73.1124138 33.7827099, 73.1130722 33.7825717, 73.1130635 33.7825229, 73.1124741 33.782478, 73.1122937 33.7824475, 73.1122993 33.7824287, 73.1123056 33.7824078, 73.1125368 33.7823999, 73.1128335 33.782322, 73.1130201 33.782192, 73.1130596 33.7820619, 73.1131165 33.7819965, 73.1132126 33.7818941, 73.1133458 33.7818594, 73.1134458 33.7818621, 73.1136041 33.7819038, 73.1138129 33.7819645, 73.1139278 33.7819564, 73.1140094 33.781886, 73.1141689 33.7816191, 73.1143605 33.7813521, 73.1143597 33.7813199, 73.114289 33.7813202, 73.114078 33.7813867, 73.1139064 33.7816086, 73.1138431 33.7816465, 73.1136891 33.7816286, 73.1133807 33.7813288, 73.1132816 33.781282, 73.1129663 33.7812846, 73.1126136 33.7813032, 73.1124473 33.7813678, 73.1123643 33.781357, 73.1119966 33.7811716, 73.1119062 33.7811085, 73.11175 33.7810756, 73.1113207 33.7809219, 73.1113107 33.7808976, 73.1115902 33.7807599, 73.1115903 33.7807001, 73.111466 33.7806855, 73.1113128 33.7807111, 73.1111581 33.7807668, 73.1110995 33.7807603, 73.1110962 33.7807098, 73.1111316 33.7806171, 73.1111115 33.7805786, 73.1110096 33.7803155, 73.1108808 33.7801372, 73.1106019 33.7800926)"
42.223823099673396,secondary,"LINESTRING (73.0225997 33.6840044, 73.0223584 33.6843267)"
120.50735413481179,residential,"LINESTRING (73.0225997 33.6840044, 73.0214989 33.6834252)"
1753.0800493570225,primary,"LINESTRING (73.221598 33.7655308, 73.2216856 33.7656405, 73.2217427 33.765786, 73.221811 33.7660756, 73.2218827 33.7665448, 73.2218305 33.7669449, 73.2216678 33.7672541, 73.2216024 33.7674443, 73.2216164 33.767685, 73.2217023 33.7679093, 73.22188 33.768103, 73.2220763 33.7682522, 73.2222605 33.7683564, 73.2224247 33.7684207, 73.2226372 33.7684507, 73.2228242 33.7684644, 73.2229008 33.7684844, 73.2229824 33.7685302, 73.2230388 33.7685804, 73.223111 33.7686559, 73.2233769 33.7689109, 73.2235675 33.7690659, 73.2239147 33.7692794, 73.2242578 33.7693953, 73.2246064 33.7695027, 73.224725 33.7695633, 73.2249438 33.7697354, 73.225426 33.7701425, 73.2258376 33.7703853, 73.2261191 33.7705514, 73.2263718 33.7707018, 73.2264626 33.7708022, 73.2265108 33.770897, 73.2265247 33.7712961, 73.2264599 33.7717365, 73.2264653 33.7718858, 73.2265055 33.7719861, 73.2266557 33.7722983, 73.2268757 33.7726639, 73.227058 33.7728379, 73.2272726 33.7729672, 73.2275569 33.7730831, 73.2278949 33.773199, 73.2281899 33.7732882, 73.2284528 33.7733819, 73.228603 33.7735469, 73.2287264 33.7737386, 73.2289624 33.7741845, 73.2292306 33.7746037, 73.2294184 33.7749827, 73.229456 33.7751565, 73.2294345 33.7754108, 73.2294291 33.7755579, 73.2295203 33.7757184, 73.2297563 33.7759191, 73.2300299 33.7761019, 73.2306415 33.7764408, 73.2311082 33.7767083, 73.2315963 33.7769982, 73.2317234 33.77705)"
43.64447123352038,primary,"LINESTRING (73.221598 33.7655308, 73.2213768 33.7652668, 73.2213179 33.7652157)"
580.6729043599343,trunk,"LINESTRING (73.1394525 33.7261463, 73.1419548 33.7278545, 73.1436515 33.7290155, 73.1443234 33.729441)"
207.4005950852219,secondary,"LINESTRING (73.0535556 33.7106266, 73.0554526 33.711621)"
125.68310294515815,tertiary,"LINESTRING (73.0535556 33.7106266, 73.0528405 33.7115877)"
16.948524211648134,tertiary,"LINESTRING (73.0535556 33.7106266, 73.0536468 33.7104944)"
51.994920211830284,tertiary,"LINESTRING (73.061948 33.6897713, 73.0618972 33.6897228, 73.0618757 33.6897017, 73.0618159 33.6896391, 73.0617576 33.6895797, 73.0616915 33.6895231, 73.0616566 33.6894985, 73.0616174 33.6894732, 73.0615552 33.6894415)"
29.32081335898858,tertiary,"LINESTRING (73.061948 33.6897713, 73.0619165 33.6898015, 73.0618635 33.6898411, 73.0617255 33.6899588)"
32.57630199818287,residential,"LINESTRING (73.0632778 33.6879976, 73.0636007 33.6881144)"
232.7028459243445,tertiary,"LINESTRING (73.0632778 33.6879976, 73.0630536 33.6883338, 73.062609 33.6889799, 73.061948 33.6897713)"
99.3584763333255,residential,"LINESTRING (73.0632778 33.6879976, 73.0632197 33.687976, 73.062349 33.6875497)"
55.47843669602296,secondary,"LINESTRING (73.022128 33.6846345, 73.021811 33.685058)"
134.7530441851864,residential,"LINESTRING (73.022128 33.6846345, 73.0208796 33.6840104)"
75.19018313010767,residential,"LINESTRING (73.0804457 33.6706094, 73.0797505 33.6702594)"
65.24673564874284,tertiary,"LINESTRING (73.0804457 33.6706094, 73.0800767 33.6711094)"
60.80709370915634,tertiary,"LINESTRING (73.0804457 33.6706094, 73.0808062 33.6701522)"
28.389831196289204,tertiary,"LINESTRING (73.0793458 33.6689455, 73.0796441 33.6688859)"
15.279177948441468,tertiary_link,"LINESTRING (73.0793458 33.6689455, 73.0793363 33.6689122, 73.0793298 33.6688892, 73.0793229 33.668865, 73.0793153 33.6688383, 73.0793077 33.6688118)"
8.335626042928624,tertiary,"LINESTRING (73.0733471 33.6702733, 73.0733627 33.6702658, 73.0733759 33.6702555, 73.0733859 33.6702431, 73.0733922 33.670229, 73.0733946 33.6702142)"
46.03892173402049,tertiary,"LINESTRING (73.0711328 33.6666615, 73.0716194 33.6665754)"
17.297727344326383,tertiary,"LINESTRING (73.0711328 33.6666615, 73.0711669 33.6666349, 73.0711899 33.666601, 73.0711998 33.666563, 73.0711957 33.6665243)"
88.38863199378264,tertiary,"LINESTRING (73.0779051 33.6653661, 73.078094 33.665259, 73.0782914 33.6650733, 73.0785231 33.6647732)"
195.99033963231233,residential,"LINESTRING (73.0779051 33.6653661, 73.0780339 33.6655876, 73.0780682 33.6656876, 73.0784373 33.6670663)"
15.242858339851177,unclassified,"LINESTRING (73.0654617 33.6763397, 73.0653114 33.6762836)"
260.0308220416883,tertiary,"LINESTRING (73.0654617 33.6763397, 73.0655113 33.6760339, 73.0656065 33.6756768, 73.0656749 33.6755071, 73.0657996 33.6752337, 73.0659548 33.6750222, 73.0659887 33.6749759, 73.0660159 33.6749397, 73.0662167 33.6746723, 73.0665707 33.6742285)"
293.7699678059348,secondary,"LINESTRING (73.0648699 33.6824796, 73.0621972 33.6810536)"
14.686399042313626,tertiary,"LINESTRING (73.0648699 33.6824796, 73.0648527 33.6826109)"
72.19262543419651,residential,"LINESTRING (72.9923688 33.6671786, 72.992268 33.6678224)"
14.121201069088556,secondary,"LINESTRING (72.9923688 33.6671786, 72.9924063 33.6670555)"
227.07774355738448,secondary,"LINESTRING (72.9923688 33.6671786, 72.9928724 33.667289, 72.9931049 33.6673598, 72.9933805 33.6674471, 72.9936103 33.6675408, 72.9945745 33.6680385)"
211.11275968870416,residential,"LINESTRING (73.0129736 33.6934832, 73.0110307 33.6924875)"
93.84019776940374,residential,"LINESTRING (73.0129736 33.6934832, 73.01266 33.6938985, 73.0125411 33.6940555, 73.0124323 33.6941969)"
83.79262035078435,residential,"LINESTRING (73.0129736 33.6934832, 73.0132816 33.6930729, 73.0134422 33.6928385)"
83.79262035078435,residential,"LINESTRING (73.0134422 33.6928385, 73.0132816 33.6930729, 73.0129736 33.6934832)"
85.31574001396912,residential,"LINESTRING (73.0134422 33.6928385, 73.0138813 33.6922786, 73.0139438 33.6921947)"
208.68076561018034,residential,"LINESTRING (73.0134422 33.6928385, 73.0125301 33.6923541, 73.0115386 33.6918318)"
211.85219314581983,tertiary,"LINESTRING (73.0124323 33.6941969, 73.0105005 33.6931739)"
93.84019776940374,residential,"LINESTRING (73.0124323 33.6941969, 73.0125411 33.6940555, 73.01266 33.6938985, 73.0129736 33.6934832)"
96.68461898125469,secondary,"LINESTRING (72.964879 33.6410913, 72.96482 33.6409365, 72.9647264 33.6406286, 72.9646017 33.6402532)"
